0.051793,0.000214,3.8062e-006
0.054383,0.00017222,3.042e-006
0.057102,0.00014449,2.5124e-006
0.059957,0.00012242,2.0957e-006
0.062955,9.3968e-005,1.6971e-006
0.066103,7.6496e-005,1.4009e-006
0.069408,6.4678e-005,1.2236e-006
0.072878,5.3991e-005,1.0538e-006
0.076522,4.4109e-005,8.9495e-007
0.080348,3.4983e-005,7.6952e-007
0.084365,2.8294e-005,6.5638e-007
0.088584,2.3413e-005,5.6111e-007
0.093013,1.8896e-005,4.8042e-007
0.097664,1.5664e-005,4.1909e-007
0.10255,1.2674e-005,3.6205e-007
0.10767,1.075e-005,3.2221e-007
0.11306,9.1204e-006,2.9002e-007
0.11871,7.6894e-006,2.6365e-007
0.12465,6.226e-006,2.2868e-007
0.13088,5.0111e-006,2.038e-007
0.13742,4.0787e-006,1.9047e-007
0.14429,3.7267e-006,1.863e-007
0.15151,3.0584e-006,1.7638e-007
0.15908,2.6921e-006,1.7652e-007
0.16704,2.0467e-006,5.256e-007
0.17539,1.6438e-006,6.293e-007
0.18416,1.7017e-006,1.018e-007
0.19337,1.5157e-006,2.64e-007
0.20304,1.0119e-006,3.631e-007
0.21319,8.5299e-007,6.1751e-007
0.22385,1.1775e-006,2.4871e-007
0.23504,1.1128e-006,2.3499e-007
0.24679,8.3773e-007,2.4518e-007
0.25913,8.5579e-007,1.6429e-007
0.27209,5.5258e-007,4.1481e-007
0.28569,9.7902e-007,3.5735e-007
0.29998,7.5708e-007,2.0772e-007
0.31497,7.0042e-007,1.6916e-007
0.33072,6.2133e-007,2.2151e-007
0.34726,6.568e-007,3.2246e-007
0.36462,5.7538e-007,2.3675e-007
0.38285,4.4859e-007,3.7039e-007
0.402,1.0032e-006,4.4157e-007
0.4221,8.7406e-007,3.4927e-007
0.4432,8.4337e-007,3.5155e-007
0.46536,6.7592e-007,2.3558e-007
0.48863,6.129e-007,1.7267e-007
0.51306,5.8792e-007,5.4127e-007
0.53871,5.8243e-007,2.9179e-007
0.56565,5.6373e-007,8.624e-008
0.58877,6.5552e-007,2.3214e-007
