0.051793,0.00021129,3.8774e-006
0.054383,0.00016863,3.0933e-006
0.057102,0.00014303,2.5669e-006
0.059957,0.00011614,2.0947e-006
0.062955,9.5707e-005,1.7598e-006
0.066103,7.6758e-005,1.4428e-006
0.069408,6.4454e-005,1.2547e-006
0.072878,5.3231e-005,1.0744e-006
0.076522,4.2086e-005,8.9766e-007
0.080348,3.4165e-005,7.8072e-007
0.084365,2.7988e-005,6.7043e-007
0.088584,2.1061e-005,5.4693e-007
0.093013,1.9846e-005,5.0611e-007
0.097664,1.5427e-005,4.2713e-007
0.10255,1.2817e-005,3.7397e-007
0.10767,1.0036e-005,3.1997e-007
0.11306,8.7135e-006,2.9143e-007
0.11871,7.2182e-006,2.625e-007
0.12465,5.8001e-006,2.2679e-007
0.13088,5.1449e-006,2.1169e-007
0.13742,4.2037e-006,1.9876e-007
0.14429,3.4896e-006,1.8513e-007
0.15151,2.8837e-006,1.7613e-007
0.15908,2.2552e-006,1.6563e-007
0.16704,2.5073e-006,5.256e-007
0.17539,1.963e-006,6.293e-007
0.18416,1.5999e-006,1.018e-007
0.19337,1.5094e-006,2.64e-007
0.20304,1.375e-006,3.631e-007
0.21319,1.1011e-006,6.1751e-007
0.22385,1.1339e-006,2.4871e-007
0.23504,1.152e-006,2.3499e-007
0.24679,9.961e-007,2.4518e-007
0.25913,8.4831e-007,1.6429e-007
0.27209,9.6739e-007,4.1481e-007
0.28569,9.555e-007,3.5735e-007
0.29998,9.1549e-007,2.0772e-007
0.31497,8.6958e-007,1.6916e-007
0.33072,7.777e-007,2.2151e-007
0.34726,7.6687e-007,3.2246e-007
0.36462,8.1213e-007,2.3675e-007
0.38285,8.1898e-007,3.7039e-007
0.402,6.9664e-007,4.4157e-007
0.4221,7.6329e-007,3.4927e-007
0.4432,6.4668e-007,3.5155e-007
0.46536,4.4034e-007,2.3558e-007
0.48863,7.0814e-007,1.7267e-007
0.51306,8.9451e-007,5.4127e-007
0.53871,6.802e-007,2.9179e-007
0.56565,5.5878e-007,8.624e-008
0.58877,4.2338e-007,2.3214e-007
