0.051793,1.7446e-005,8.3932e-007
0.054383,1.5281e-005,7.016e-007
0.057102,1.4809e-005,6.2056e-007
0.059957,1.4272e-005,5.5312e-007
0.062955,1.2842e-005,4.8593e-007
0.066103,1.0823e-005,4.0712e-007
0.069408,1.1137e-005,3.9304e-007
0.072878,9.8717e-006,3.4819e-007
0.076522,9.6897e-006,3.2411e-007
0.080348,7.962e-006,2.8372e-007
0.084365,7.4204e-006,2.5985e-007
0.088584,7.0658e-006,2.3818e-007
0.093013,6.2962e-006,2.1409e-007
0.097664,5.8278e-006,1.9727e-007
0.10255,5.2094e-006,1.7917e-007
0.10767,4.9681e-006,1.6912e-007
0.11306,4.5271e-006,1.5786e-007
0.11871,4.1712e-006,1.4987e-007
0.12465,3.9161e-006,1.3998e-007
0.13088,3.4993e-006,1.3136e-007
0.13742,3.2367e-006,1.3098e-007
0.14429,2.907e-006,1.2698e-007
0.15151,2.8448e-006,1.3144e-007
0.15908,2.3915e-006,1.2818e-007
0.16704,2.3511e-006,2.045e-007
0.17539,2.4099e-006,5.49e-007
0.18416,2.0452e-006,1.566e-007
0.19337,1.9749e-006,2.328e-007
0.20304,1.6989e-006,3.982e-007
0.21319,1.571e-006,1.411e-007
0.22385,1.5945e-006,7.79e-008
0.23504,1.5359e-006,4.082e-007
0.24679,1.7041e-006,5.318e-007
0.25913,1.5247e-006,2.6e-007
0.27209,1.4901e-006,2.854e-007
0.28569,1.237e-006,2.323e-007
0.29998,1.6742e-006,5.324e-007
0.31497,1.6131e-006,3.994e-007
0.33072,1.4627e-006,2.139e-007
0.34726,1.2539e-006,3.364e-007
0.36462,1.2903e-006,2.16e-007
0.38285,1.5043e-006,2.317e-007
0.402,1.2662e-006,2.674e-007
0.4221,1.4379e-006,3.094e-007
0.4432,1.527e-006,5.204e-007
0.46536,1.423e-006,3.187e-007
0.48863,1.1702e-006,4.167e-007
0.51306,1.2586e-006,2.089e-007
0.53871,1.4898e-006,4.756e-007
0.56565,1.4272e-006,3.047e-007
0.58877,1.2229e-006,3.8944e-007
