0.051793,0.00013948,3.1665e-006
0.054383,0.00011984,2.6243e-006
0.057102,9.379e-005,2.0871e-006
0.059957,8.0423e-005,1.754e-006
0.062955,6.7057e-005,1.4812e-006
0.066103,5.6034e-005,1.2385e-006
0.069408,4.9358e-005,1.1056e-006
0.072878,4.0549e-005,9.4384e-007
0.076522,3.616e-005,8.3829e-007
0.080348,2.9753e-005,7.3412e-007
0.084365,2.735e-005,6.6669e-007
0.088584,2.4133e-005,5.8924e-007
0.093013,1.9989e-005,5.1096e-007
0.097664,1.9241e-005,4.7998e-007
0.10255,1.6669e-005,4.2929e-007
0.10767,1.5018e-005,3.937e-007
0.11306,1.3394e-005,3.639e-007
0.11871,1.2231e-005,3.4392e-007
0.12465,1.1441e-005,3.2056e-007
0.13088,1.0131e-005,2.9943e-007
0.13742,9.4292e-006,2.9941e-007
0.14429,8.6425e-006,2.9324e-007
0.15151,7.2039e-006,2.8005e-007
0.15908,6.8846e-006,2.9104e-007
0.16704,5.4902e-006,2.856e-007
0.17539,5.2324e-006,2.9496e-007
0.18416,3.971e-006,2.6897e-007
0.19337,3.808e-006,2.8115e-007
0.20304,3.1872e-006,2.316e-007
0.21319,2.445e-006,4.227e-007
0.22385,2.2547e-006,1.497e-007
0.23504,1.6788e-006,8.146e-007
0.24679,1.5583e-006,1.084e-007
0.25913,1.6194e-006,4.744e-007
0.27209,1.2456e-006,1.884e-007
0.28569,1.1601e-006,3.9385e-007
0.29998,9.8694e-007,2.3955e-007
0.31497,8.5709e-007,3.5324e-007
0.33072,1.121e-006,5.0846e-007
0.34726,9.4882e-007,2.2312e-007
0.36462,8.3756e-007,4.2866e-007
0.38285,1.0678e-006,2.9493e-007
0.402,7.9156e-007,2.3347e-007
0.4221,9.5458e-007,3.3494e-007
0.4432,8.531e-007,2.3371e-007
0.46536,7.4269e-007,3.2624e-007
0.48863,7.5288e-007,6.0419e-007
0.51306,7.5321e-007,3.4822e-007
0.53871,6.8861e-007,4.3279e-007
0.56565,6.5049e-007,1.8863e-007
0.58877,8.9406e-007,4.396e-007
