0.051793,0.00023117,4.1586e-006
0.054383,0.00019881,3.4376e-006
0.057102,0.00016857,2.8465e-006
0.059957,0.00013851,2.3368e-006
0.062955,0.0001139,1.9589e-006
0.066103,9.4184e-005,1.6293e-006
0.069408,7.8309e-005,1.4117e-006
0.072878,6.4923e-005,1.2115e-006
0.076522,5.3767e-005,1.0348e-006
0.080348,4.5993e-005,9.2439e-007
0.084365,3.6825e-005,7.8389e-007
0.088584,2.9838e-005,6.6404e-007
0.093013,2.4764e-005,5.7538e-007
0.097664,2.0646e-005,5.0355e-007
0.10255,1.6761e-005,4.3569e-007
0.10767,1.3853e-005,3.8279e-007
0.11306,1.1724e-005,3.4397e-007
0.11871,1.0259e-005,3.1864e-007
0.12465,8.1722e-006,2.7406e-007
0.13088,6.7552e-006,2.4756e-007
0.13742,5.6992e-006,2.355e-007
0.14429,4.586e-006,2.1582e-007
0.15151,3.9969e-006,2.1108e-007
0.15908,3.3945e-006,2.0661e-007
0.16704,3.3709e-006,5.891e-007
0.17539,2.8061e-006,6.091e-007
0.18416,2.4349e-006,8.876e-007
0.19337,1.975e-006,2.011e-007
0.20304,2.0486e-006,4.286e-007
0.21319,2.0403e-006,4.51e-007
0.22385,1.6586e-006,4.241e-007
0.23504,1.2889e-006,2.777e-007
0.24679,1.3463e-006,9.88e-008
0.25913,1.6667e-006,6.9332e-007
0.27209,1.1381e-006,2.168e-007
0.28569,1.1722e-006,5.3956e-007
0.29998,7.8122e-007,4.6611e-007
0.31497,1.0338e-006,3.2138e-007
0.33072,9.7681e-007,4.6705e-007
0.34726,1.1828e-006,6.4686e-007
0.36462,8.8236e-007,3.993e-007
0.38285,5.7833e-007,1.8886e-007
0.402,7.5113e-007,4.0952e-007
0.4221,1.0803e-006,5.0615e-007
0.4432,7.8293e-007,2.3667e-007
0.46536,5.0286e-007,4.2512e-007
0.48863,5.2538e-007,4.387e-007
0.51306,6.1539e-007,1.9893e-007
0.53871,4.8695e-007,2.1907e-007
0.56565,5.415e-007,3.9193e-007
0.58877,6.9194e-007,3.5255e-007
