0.051793,1.8086e-005,8.4848e-007
0.054383,1.6206e-005,7.1549e-007
0.057102,1.607e-005,6.4082e-007
0.059957,1.3852e-005,5.3936e-007
0.062955,1.2926e-005,4.8187e-007
0.066103,1.2222e-005,4.2901e-007
0.069408,1.1077e-005,3.8794e-007
0.072878,9.9432e-006,3.4642e-007
0.076522,9.6475e-006,3.2069e-007
0.080348,8.4456e-006,2.9008e-007
0.084365,7.7046e-006,2.6237e-007
0.088584,7.0103e-006,2.3557e-007
0.093013,6.3077e-006,2.1265e-007
0.097664,5.9069e-006,1.9706e-007
0.10255,5.246e-006,1.7856e-007
0.10767,4.8897e-006,1.6657e-007
0.11306,4.4369e-006,1.5527e-007
0.11871,3.9958e-006,1.4565e-007
0.12465,3.8834e-006,1.3845e-007
0.13088,3.3766e-006,1.2813e-007
0.13742,3.0176e-006,1.2556e-007
0.14429,2.9935e-006,1.2798e-007
0.15151,2.5246e-006,1.2273e-007
0.15908,2.2577e-006,1.2374e-007
0.16704,2.3858e-006,2.045e-007
0.17539,1.9485e-006,5.49e-007
0.18416,1.8889e-006,1.566e-007
0.19337,1.8402e-006,2.328e-007
0.20304,1.4273e-006,3.982e-007
0.21319,1.4852e-006,1.411e-007
0.22385,1.6417e-006,7.79e-008
0.23504,1.272e-006,4.082e-007
0.24679,1.21e-006,5.318e-007
0.25913,1.5702e-006,2.6e-007
0.27209,1.2047e-006,2.854e-007
0.28569,1.3819e-006,2.323e-007
0.29998,1.1418e-006,5.324e-007
0.31497,1.6941e-006,3.994e-007
0.33072,1.3092e-006,2.139e-007
0.34726,1.4851e-006,3.364e-007
0.36462,1.4292e-006,2.16e-007
0.38285,1.582e-006,2.317e-007
0.402,1.4072e-006,2.674e-007
0.4221,1.4847e-006,3.094e-007
0.4432,1.3882e-006,5.204e-007
0.46536,1.322e-006,3.187e-007
0.48863,1.3263e-006,4.167e-007
0.51306,1.4584e-006,2.089e-007
0.53871,1.0142e-006,4.756e-007
0.56565,1.2735e-006,3.047e-007
0.58877,1.1944e-006,3.8944e-007
