0.051793,0.0002742,4.4138e-006
0.054383,0.00024397,3.7164e-006
0.057102,0.00021961,3.1751e-006
0.059957,0.00019971,2.7479e-006
0.062955,0.00017782,2.3928e-006
0.066103,0.00015236,2.0267e-006
0.069408,0.00013726,1.8296e-006
0.072878,0.00011777,1.5963e-006
0.076522,0.00010655,1.426e-006
0.080348,8.9154e-005,1.2596e-006
0.084365,7.9335e-005,1.1269e-006
0.088584,6.9861e-005,9.9355e-007
0.093013,5.7602e-005,8.5937e-007
0.097664,5.0474e-005,7.7047e-007
0.10255,4.384e-005,6.9007e-007
0.10767,3.7179e-005,6.137e-007
0.11306,3.2797e-005,5.6405e-007
0.11871,2.6936e-005,5.0555e-007
0.12465,2.2564e-005,4.4593e-007
0.13088,1.9299e-005,4.0943e-007
0.13742,1.5776e-005,3.839e-007
0.14429,1.3101e-005,3.574e-007
0.15151,1.1705e-005,3.527e-007
0.15908,8.9265e-006,3.2817e-007
0.16704,7.2857e-006,3.2379e-007
0.17539,6.0255e-006,3.1259e-007
0.18416,4.5555e-006,2.8553e-007
0.19337,3.4794e-006,2.6562e-007
0.20304,3.3633e-006,5.244e-007
0.21319,2.3089e-006,4.669e-007
0.22385,2.3506e-006,4.509e-007
0.23504,1.5846e-006,4.934e-007
0.24679,1.8964e-006,3.212e-007
0.25913,1.1722e-006,1.717e-007
0.27209,1.235e-006,3.476e-007
0.28569,1.3859e-006,7.2017e-007
0.29998,8.8866e-007,4.5486e-007
0.31497,1.3374e-006,3.682e-007
0.33072,9.4869e-007,4.5401e-007
0.34726,1.3043e-006,2.324e-007
0.36462,1.45e-006,4.878e-007
0.38285,1.1351e-006,4.188e-007
0.402,9.7075e-007,4.0215e-007
0.4221,1.0087e-006,5.801e-007
0.4432,1.3743e-006,3.273e-007
0.46536,1.2968e-006,4.3291e-007
0.48863,1.1568e-006,5.011e-007
0.51306,1.5121e-006,3.066e-007
0.53871,1.0443e-006,4.05e-007
0.56565,1.1962e-006,3.5866e-007
0.58877,7.8689e-007,7.6511e-007
