0.051793,0.00019816,3.77e-006
0.054383,0.00016257,3.0458e-006
0.057102,0.00013142,2.4635e-006
0.059957,0.00010775,2.0241e-006
0.062955,8.4423e-005,1.6536e-006
0.066103,6.9453e-005,1.376e-006
0.069408,5.6545e-005,1.1772e-006
0.072878,4.7108e-005,1.0138e-006
0.076522,3.5749e-005,8.2891e-007
0.080348,2.8306e-005,7.1159e-007
0.084365,2.1873e-005,5.9391e-007
0.088584,1.7499e-005,4.9888e-007
0.093013,1.3982e-005,4.2511e-007
0.097664,1.1778e-005,3.7353e-007
0.10255,1.0238e-005,3.3459e-007
0.10767,7.8185e-006,2.8271e-007
0.11306,6.1825e-006,2.4581e-007
0.11871,4.8162e-006,2.1471e-007
0.12465,3.6671e-006,1.8039e-007
0.13088,3.0222e-006,1.6254e-007
0.13742,2.5131e-006,1.5392e-007
0.14429,2.0753e-006,1.4272e-007
0.15151,1.9697e-006,1.4541e-007
0.15908,1.3265e-006,1.2705e-007
0.16704,1.1415e-006,3.92e-007
0.17539,1.128e-006,8.52e-008
0.18416,9.3985e-007,3.9617e-007
0.19337,8.6642e-007,1.7785e-007
0.20304,7.774e-007,2.8065e-007
0.21319,9.963e-007,4.0612e-007
0.22385,1.0467e-006,3.4384e-007
0.23504,7.9622e-007,2.8376e-007
0.24679,8.9645e-007,2.2092e-007
0.25913,9.5187e-007,3.4918e-007
0.27209,5.8865e-007,3.3083e-007
0.28569,5.3825e-007,2.7682e-007
0.29998,7.4218e-007,1.679e-007
0.31497,6.7418e-007,2.0612e-007
0.33072,6.4622e-007,3.3869e-007
0.34726,9.5487e-007,6.1275e-007
0.36462,6.6271e-007,3.251e-007
0.38285,6.6881e-007,2.0851e-007
0.402,7.7714e-007,2.9566e-007
0.4221,6.2203e-007,2.0503e-007
0.4432,5.5555e-007,3.0025e-007
0.46536,5.5648e-007,2.6812e-007
0.48863,5.3198e-007,2.7538e-007
0.51306,3.9749e-007,2.6417e-007
0.53871,8.4949e-007,3.9303e-007
0.56565,6.9699e-007,2.3217e-007
0.58877,7.0584e-007,3.917e-007
